0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
52981	Mezzaluna - Gokulam Grand Hotel & Spa	1	Bangalore	Gokulam Grand Hotel & Spa, 115, Gokula Extension, HMT Road (Near BEL Circle), New BEL Road, Bangalore	Gokulam Grand Hotel & Spa, New BEL Road	Gokulam Grand Hotel & Spa, New BEL Road, Bangalore	77.5548944995	13.0425770941	Italian	2000	Rs.	0	0	0	0	4	4.1	5BA829	Very Good	165
18766505	Tawa Tandoor	1	Bangalore	25/1, Fourth Floor, 2nd Main Road, Prestige Stay Inn, Sanjeeappa Colony, Poornapura, New BEL Road, Bangalore	New BEL Road	New BEL Road, Bangalore	77.5624626875	13.0410344305	North Indian, Chinese	700	Rs.	0	1	0	0	2	3.9	9ACD32	Good	91
18460030	Hyderabadi Bawarchi Multi Cuisine Restaurant	1	Bangalore	16, Tata Nagar Main Road, Next To BP Petrol Bunk, Balaji Layout, Outer Ring Road, Hebbal Post, Bangalore, Hebbal, Bangalore	Hebbal	Hebbal, Bangalore	77.5749171898	13.0513455640	Biryani, North Indian, Chinese	600	Rs.	0	1	0	0	2	3.0	CDD614	Average	99
57530	Kolkata Famous Kati Rolls	1	Bangalore	52/3, Maruti Arcade, Kasada Hobli Koti Hosahalli, Outer Ring Road, Nagashetty Halli, Maruti Nagar, Devinagar, Hebbal, Bangalore	Hebbal	Hebbal, Bangalore	77.5740260258	13.0474966993	Fast Food, Rolls	200	Rs.	0	1	0	0	1	3.8	9ACD32	Good	78
18270185	Tandoori Delight	1	Bangalore	11/1, Opposite RMV Clusters Apartment, Lottegollahalli, New BEL Road, Bangalore	New BEL Road	New BEL Road, Bangalore	77.5674480000	13.0503760000	North Indian, Chinese	300	Rs.	0	1	0	0	1	3.0	CDD614	Average	44
52206	Obsidian Sports and Music Bar -Gokulam Grand Hotel & Spa	1	Bangalore	Gokulam Grand Hotel & Spa, 115, Gokula Extension, HMT Road (Near BEL circle), New BEL Road, Bangalore	Gokulam Grand Hotel & Spa, New BEL Road	Gokulam Grand Hotel & Spa, New BEL Road, Bangalore	77.5549008697	13.0425627226	Continental	2000	Rs.	0	0	0	0	4	3.7	9ACD32	Good	37
55928	Bharath Restaurant	1	Bangalore	A1 - A2, BEL Market, Jalahalli, Bangalore	Jalahalli	Jalahalli, Bangalore	77.5516996533	13.0521718994	North Indian, Chinese	450	Rs.	0	1	0	0	1	3.1	CDD614	Average	37
18011679	Karama Restaurant	1	Bangalore	55, Mosque Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6160096377	12.9996202997	Arabian, North Indian, Beverages	750	Rs.	0	1	0	0	2	4.4	5BA829	Very Good	2836
50476	Empire Restaurant	1	Bangalore	34, Mosque Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6160545647	12.9998760928	North Indian, Arabian, South Indian, Chinese, Biryani	750	Rs.	0	1	0	0	2	4.0	5BA829	Very Good	1853
54159	Savoury Restaurant	1	Bangalore	27, Mosque Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6158943027	12.9995255615	Arabian, North Indian, Chinese, Beverages	800	Rs.	0	1	0	0	2	4.1	5BA829	Very Good	1427
57329	Smally's Resto Cafe	1	Bangalore	Skywalk, 5/1, Near Body Craft, Assaye Road, Ulsoor, Bangalore	Skywalk, Ulsoor	Skywalk, Ulsoor, Bangalore	77.6193597168	12.9910215138	Cafe, Italian, Burger, American, Steak	650	Rs.	0	1	0	0	2	4.1	5BA829	Very Good	1844
58819	Watson's	1	Bangalore	Skywalk, 4th Floor, Near Body Craft, Assaye Road, Ulsoor, Bangalore	Skywalk, Ulsoor	Skywalk, Ulsoor, Bangalore	77.6193268597	12.9908882223	Finger Food, Salad, Chinese, Continental	1300	Rs.	0	0	0	0	3	4.2	5BA829	Very Good	1419
50642	Mangalore pearl - Seafood Restaurant	1	Bangalore	3, Coles Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6155311987	12.9943485518	Mangalorean, Seafood	700	Rs.	0	1	0	0	2	4.3	5BA829	Very Good	1378
18508421	Skoolroom	1	Bangalore	34/1-2, Meanee Avenue Tank Road, Sivanchetty Road, Ulsoor, Bangalore	Ulsoor	Ulsoor, Bangalore	77.6175978407	12.9883703711	Cafe, Continental, Italian, Burger, Beverages	700	Rs.	0	1	0	0	2	4.2	5BA829	Very Good	545
50844	Rahhams	1	Bangalore	82, MM Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6133512333	13.0007898240	Biryani, North Indian, Chinese, Seafood, Rolls	850	Rs.	0	1	0	0	2	3.9	9ACD32	Good	844
53620	Manjit Da Dhaba	1	Bangalore	107, 1st Floor, Wheeler Road, Near Railway Cross, Cox Town, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6220898703	12.9980440467	North Indian	250	Rs.	0	1	0	0	1	4.3	5BA829	Very Good	784
18308756	Hammered	1	Bangalore	18, Ali Askar Road, Cunningham Road, Bangalore	Cunningham Road	Cunningham Road, Bangalore	77.5949016586	12.9864513377	North Indian, Thai, Japanese, Continental	1300	Rs.	0	1	0	0	3	4.5	3F7E00	Excellent	4393
53497	Pasta Street	1	Bangalore	37/2, Chicago Avenue, Opposite Fortis Hospital, Cunningham Road, Bangalore	Cunningham Road	Cunningham Road, Bangalore	77.5939977542	12.9884278700	Italian, Pizza, Salad	1300	Rs.	1	1	0	0	3	4.5	3F7E00	Excellent	1603
50693	Millers 46	1	Bangalore	46, Millers Road, Vasanth Nagar, Bangalore	Vasanth Nagar	Vasanth Nagar, Bangalore	77.5941362232	12.9915912690	American, Continental, Steak	1100	Rs.	0	0	0	0	3	4.4	5BA829	Very Good	2254
18665827	Housefull	1	Bangalore	86, Shubodaya Building, Railway Parallel Road, Kumara Park West, Seshadripuram, Bangalore	Seshadripuram	Seshadripuram, Bangalore	77.5815650448	12.9941339160	North Indian, Continental	1600	Rs.	0	0	0	0	3	4.2	5BA829	Very Good	550
50879	Sea Rock	1	Bangalore	6/4, 1st and 2nd Floor, Above Shivananda Stores, Shivananda Circle, Seshadripuram, Bangalore	Seshadripuram	Seshadripuram, Bangalore	77.5794259831	12.9866806816	Mangalorean, Seafood, South Indian, North Indian, Chinese, Mughlai	1000	Rs.	0	1	0	0	3	4.6	3F7E00	Excellent	501
18594284	1Q1	1	Bangalore	1, Express Building, Queens Road, Infantry Road, Bangalore	Infantry Road	Infantry Road, Bangalore	77.5967728347	12.9837776036	Asian, Japanese, Thai, Malaysian, Vietnamese, Korean, Chinese	2500	Rs.	0	0	0	0	4	4.3	5BA829	Very Good	582
50408	Eden Park	1	Bangalore	21/1, Behind The Hindu, Cunningham Road, Bangalore	Cunningham Road	Cunningham Road, Bangalore	77.5986748561	12.9833100892	Andhra, Biryani, Chinese, North Indian, Seafood, South Indian	1100	Rs.	0	1	0	0	3	4.1	5BA829	Very Good	588
57702	Ssaffron - Shangri-La Hotel	1	Bangalore	Shangri-La Hotel, 56-6B, Palace Road, Bengaluru	Shangri-La Hotel, Vasanth Nagar 	Shangri-La Hotel, Vasanth Nagar , Bangalore	77.5885669515	12.9920185845	North Indian	3000	Rs.	0	0	0	0	4	4.4	5BA829	Very Good	737
18208356	Mudpipe Cafe	1	Bangalore	37/1, 3rd, 4th, 5th Floor. Oppsite Sigma Mall, Cunningham Road, Bangalore	Cunningham Road	Cunningham Road, Bangalore	77.5940208882	12.9877179537	Cafe, Continental, Italian, Burger	750	Rs.	0	1	0	0	2	4.2	5BA829	Very Good	731
55137	Hungree Belly	1	Bangalore	52/1, First Floor, Tejasvi Plaza, Mallesh Palya Main Road, Kaggadasapura, Bangalore	Kaggadasapura	Kaggadasapura, Bangalore	77.6719202846	12.9742778393	Continental, North Indian, Chinese	800	Rs.	0	1	0	0	2	4.0	5BA829	Very Good	630
50367	Domino's Pizza	1	Bangalore	Ground Floor, 91/1, Nagawarapalya, Kaggadasapura Main Road, CV Raman Nagar, Bangalore	CV Raman Nagar	CV Raman Nagar, Bangalore	77.6687908200	12.9858136200	Pizza, Fast Food	750	Rs.	0	0	0	0	2	3.1	CDD614	Average	424
18412143	Mojo Pizza - 2X Toppings	1	Bangalore	Kaggdaspura Bustop, CV Raman Nagar, Bangalore	CV Raman Nagar	CV Raman Nagar, Bangalore	77.6753461361	12.9846502294	Pizza	600	Rs.	0	1	0	0	2	4.2	5BA829	Very Good	334
18339857	Matka House	1	Bangalore	"19, JP Morris Building, 1st Floor, 17th Cross,  Kaggadasapura, Bangalore                         
Kaggadasapura Main Road, Kaggadasapura, Bangalore"	Kaggadasapura	Kaggadasapura, Bangalore	77.6784655452	12.9841408986	North Indian, Chinese, Continental, Biryani	450	Rs.	0	1	0	0	1	3.9	9ACD32	Good	389
50145	BFC Family Restaurant	1	Bangalore	1, KK Palace, Vignana Nagar, Kaggadasapura, Bangalore	Kaggadasapura	Kaggadasapura, Bangalore	77.6803045347	12.9721819419	North Indian, Biryani	500	Rs.	0	1	0	0	2	3.2	CDD614	Average	425
57421	Hongkong Garden	1	Bangalore	Shop 2, Sapthagiri Complex, Maruti Nagar extension, Next To TVS Showroom, Kaggadasapura, Bangalore	Kaggadasapura	Kaggadasapura, Bangalore	77.6786995679	12.9747225006	Chinese, Thai, Seafood, Momos	500	Rs.	0	1	0	0	2	3.9	9ACD32	Good	300
54635	Punjab Junction	1	Bangalore	2/3, Puneet Complex, Kaggadasapura Main Road, Kaggadasapura, Bangalore	Kaggadasapura	Kaggadasapura, Bangalore	77.6733200625	12.9852477689	North Indian	350	Rs.	0	1	0	0	1	3.8	9ACD32	Good	320
57086	Kabab Souq	1	Bangalore	8, Kempanna Road, Vignan Nagar, New Thippasandra, Thippasandra, Bangalore	Thippasandra	Thippasandra, Bangalore	77.6797355711	12.9723198175	North Indian, Chinese, Arabian, BBQ, Middle Eastern	400	Rs.	0	1	0	0	1	3.8	9ACD32	Good	298
18323609	BOX8- Desi Meals	1	Bangalore	58, Bali Complex, 8th Cross, Kaggdaspura Main Road, CV Raman Nagar, Bangalore	CV Raman Nagar	CV Raman Nagar, Bangalore	77.6753173023	12.9847044622	North Indian, Biryani, Sandwich, Rolls, Salad, Ice Cream	500	Rs.	0	1	0	0	2	4.2	5BA829	Very Good	219
18853256	Jobless Cafe	1	Bangalore	Durgamba Layout, Kattigenahalli, Sathanur, Yelahanka, Bangalore	Yelahanka	Yelahanka, Bangalore	0.0000000000	0.0000000000	Cafe, Bakery	500	Rs.	0	0	0	0	2	3.7	9ACD32	Good	18
18825592	Prasadam	1	Bangalore	1131, 16th B Cross, B Sector, Yelahanka Newtown, Yelahanka, Bangalore	Yelahanka	Yelahanka, Bangalore	0.0000000000	0.0000000000	South Indian	500	Rs.	0	0	0	0	2	2.8	FFBA00	Average	24
18848171	Prashanth Naati Corner	1	Bangalore	Shop 292, 15th A Cross Road, Sector A, Chikka Bommasandra Circle, Yelahanka New Town, Bangalore	Yelahanka	Yelahanka, Bangalore	0.0000000000	0.0000000000	South Indian	300	Rs.	0	0	0	0	1	3.3	CDD614	Average	6
18861816	Swadishta Kuteera Veg Restaurant	1	Bangalore	2557 HIG, 16th B Cross Road, 3rd Stage, Near Satellite Bus Stop, Yelahanka New Town, Yelahanka, Bangalore	Yelahanka	Yelahanka, Bangalore	0.0000000000	0.0000000000	South Indian, North Indian	300	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	3
18902789	Sheikhs Darbaar	1	Bangalore	Opposite Indian Bank Yelahanka Hobli Opposite Haj Bhavan, Devin Paradise Enclave, Tirumanahalli, Yelahanka, Bangalore	Yelahanka	Yelahanka, Bangalore	77.6410058000	13.0808607000	North Indian, Kebab, Chinese	250	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	3
18937831	30th State Cafe	1	Bangalore	Davihanihalli Airport Road, Next to Kendriya Vihar Apartment, Yelahanka, Bangalore	Yelahanka	Yelahanka, Bangalore	77.6062292978	13.1153016155	Chinese, Italian	500	Rs.	0	0	0	0	2	0	CBCBC8	Not rated	1
18868343	Cafe Noir	1	Bangalore	Cargo Decathlon, HQ 78/10, A2, Chikkajala Village, Bellary Road, Bangalore	Yelahanka	Yelahanka, Bangalore	0.0000000000	0.0000000000	European, French, Salad	1500	Rs.	0	0	0	0	3	0	CBCBC8	Not rated	3
18891277	Digvijay Fruit Juice Center & Ice Cream Parlor	1	Bangalore	#8, MIG, 1st Main Road, 4th Phase, New Town, Yelahanka, Bangalore	Yelahanka	Yelahanka, Bangalore	0.0000000000	0.0000000000	Juices, Ice Cream	100	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	2
18808980	Malgudi Naati Style Hotel	1	Bangalore	62, NTI Layout 1st phase, Rajiv Gandhi Nagar, Kodigehalli Tatanagar Main Road, Kodigehalli, Yelahanka, Bangalore	Yelahanka	Yelahanka, Bangalore	0.0000000000	0.0000000000	South Indian	300	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	1
18385449	The London Curry House	1	Bangalore	19/2, Kumara Krupa Road, Off Race Course Road, Bangalore	Race Course Road	Race Course Road, Bangalore	77.5791664794	12.9852467888	Pizza, North Indian, Modern Indian	1300	Rs.	0	0	0	0	3	4.4	5BA829	Very Good	3812
18237912	Barbeque Nation	1	Bangalore	18,19, 20, Ground Floor, Westgate Mall, Dr Rajkumar Road, 4M Block, Rajajinagar, Bangalore	Rajajinagar	Rajajinagar, Bangalore	77.5600041077	12.9829137958	North Indian, European, Mediterranean, BBQ, Kebab	1600	Rs.	0	0	0	0	3	4.5	3F7E00	Excellent	1233
18339884	South Ruchis Square	1	Bangalore	Raceview Hotel, Madhava Nagar, Race Course Road, Bangalore	Race Course Road	Race Course Road, Bangalore	77.5781100243	12.9840245920	North Indian, South Indian, Chinese	850	Rs.	1	0	0	0	2	4.3	5BA829	Very Good	1009
59009	Empire Restaurant	1	Bangalore	232, 6th Cross, Subedar Chatham Road, Nataka Gubbi Veeranna Road, Gandhi Nagar, Majestic, Bangalore	Majestic	Majestic, Bangalore	77.5749761984	12.9795715761	North Indian, Arabian, South Indian, Chinese, Biryani	750	Rs.	0	1	0	0	2	4.0	5BA829	Very Good	1556
18254571	The Green Path - Forgotten Food	1	Bangalore	The GreenPath, Organic State, Opposite Mantri Metro station, Sampige Road, Rajiv Gandhi Circle, Malleshwaram, Bangalore	Malleshwaram	Malleshwaram, Bangalore	77.5719580427	12.9902064089	North Indian, South Indian	1100	Rs.	0	0	0	0	3	4.3	5BA829	Very Good	1116
18664995	Lush - Renaissance Hotel, Bengaluru	1	Bangalore	17 and 17/1 Madhavanagar Extension, Race Course Lane, Race Course Road, Bangalore	Renaissance Hotel, Race Course Road	Renaissance Hotel, Race Course Road, Bangalore	77.5763719529	12.9846940077	North Indian, Continental	1200	Rs.	0	0	0	0	3	4.5	3F7E00	Excellent	336
50879	Sea Rock	1	Bangalore	6/4, 1st and 2nd Floor, Above Shivananda Stores, Shivananda Circle, Seshadripuram, Bangalore	Seshadripuram	Seshadripuram, Bangalore	77.5794259831	12.9866806816	Mangalorean, Seafood, South Indian, North Indian, Chinese, Mughlai	1000	Rs.	0	1	0	0	3	4.6	3F7E00	Excellent	501
55963	Richie Rich	1	Bangalore	Shivananda Circle, Near Lalit Ashok, Race Course Road, Bangalore	Race Course Road	Race Course Road, Bangalore	77.5799533725	12.9868597134	Desserts, Beverages, Fast Food, Ice Cream	450	Rs.	0	1	1	0	1	4.0	5BA829	Very Good	614
56353	Kava - Fairfield by Marriott	1	Bangalore	Fairfield by Marriott, 1/2, 59th C Cross, 4th M Block, Rajajinagar, Bangalore	Fairfield by Marriott,Rajajinagar 	Fairfield by Marriott,Rajajinagar , Bangalore	77.5599585101	12.9832862398	North Indian, South Indian, Continental	1800	Rs.	1	0	0	0	3	4.0	5BA829	Very Good	601
18379660	Cafe Azzure	1	Bangalore	52, Brigade Road, Haridevpur, Shanthala Nagar, MG Road, Bangalore	MG Road	MG Road, Bangalore	77.6076025888	12.9749590430	Cafe, Continental, Italian, Burger	1000	Rs.	0	1	0	0	3	4.2	5BA829	Very Good	2602
18430785	Communiti	1	Bangalore	67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore	Residency Road	Residency Road, Bangalore	77.6083690301	12.9722191879	Continental, BBQ, Salad	1500	Rs.	0	0	0	0	3	4.7	3F7E00	Excellent	3720
18580379	Double Decker	1	Bangalore	120, 4th Floor, Lancer Building, Brigade Road, Bangalore	Brigade Road	Brigade Road, Bangalore	77.6067312062	12.9679120068	Continental, North Indian	1300	Rs.	0	0	0	0	3	4.3	5BA829	Very Good	2576
60673	Soda Bottle Opener Wala	1	Bangalore	25/4, Opposite Harley Davidson Showroom, Lavelle Road, Bangalore	Lavelle Road	Lavelle Road, Bangalore	77.5976344943	12.9706574636	Parsi, North Indian	1300	Rs.	0	1	1	0	3	4.4	5BA829	Very Good	3619
50462	Hard Rock Cafe	1	Bangalore	40, Opposite LIC Building, Off MG Road, St. Marks Road, Bangalore	St. Marks Road	St. Marks Road, Bangalore	77.6015672833	12.9760339362	American, BBQ	2500	Rs.	0	0	0	0	4	4.6	3F7E00	Excellent	5216
18494064	MISU	1	Bangalore	4th Floor, Building 9, Halcyon Complex, St. Marks Road, Bangalore	St. Marks Road	St. Marks Road, Bangalore	77.6007877663	12.9707476387	Asian, Japanese, Korean, Indonesian, Malaysian, Singaporean	1700	Rs.	0	1	0	0	3	4.6	3F7E00	Excellent	1178
54097	Arbor Brewing Company	1	Bangalore	8, 3rd Floor, Allied Grande Plaza, Diagonally Opposite Garuda Mall, Magrath Road, Brigade Road, Bangalore	Brigade Road	Brigade Road, Bangalore	77.6111323759	12.9704878950	American, Continental, Salad	2000	Rs.	1	0	0	0	4	4.5	3F7E00	Excellent	8323
18224650	Brik Oven	1	Bangalore	19, Church Street, Bangalore	Church Street	Church Street, Bangalore	77.6054253000	12.9746779000	Cafe, Pizza, Beverages	1100	Rs.	0	0	0	0	3	4.6	3F7E00	Excellent	2230
50975	The 13th Floor	1	Bangalore	Barton Centre, 84, MG Road, Bangalore	Barton Centre	Barton Centre, Bangalore	77.6050467789	12.9753236578	Asian, North Indian, Thai	1700	Rs.	0	0	0	0	3	4.3	5BA829	Very Good	4549
18739824	Moni Restaurant	1	Vellore	16, Utthami Nagar, VIT Road, Katpadi, Vellore	Katpadi	Katpadi, Vellore	79.1426043212	12.9688555874	Chinese, Indian	300	Rs.	0	0	0	0	1	3.2	CDD614	Average	16
18925886	Aahar Fort Kitchen	1	Vellore	117- VIT Main Road, Opppsite Bank of India, Katpadi, Vellore	Katpadi	Katpadi, Vellore	79.1428601369	12.9685981288	South Indian, Chinese	250	Rs.	0	1	0	0	1	0	CBCBC8	Not rated	1
18739761	Hotel Sangamam	1	Vellore	Chittoor Main Road, Near Indian Bank, Katpadi, Gandhi Nagar, Vellore	Katpadi	Katpadi, Vellore	79.1368198022	12.9775721035	South Indian	300	Rs.	0	0	0	0	1	3.2	CDD614	Average	7
18739780	Hotel Vasantham	1	Vellore	VIT Road, Katpadi, Vellore	Katpadi	Katpadi, Vellore	79.1385263577	12.9671134891	South Indian	200	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	3
18840045	Anjappar Chettinad Indian Restaurant	1	Vellore	No 130/3B, MBD Road, Walajapet, Vellore - 632513, Near Walaja Tollgate, Katpadi, Vellore	Katpadi	Katpadi, Vellore	0.0000000000	0.0000000000		0	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	1
18900956	Om Sakthi Amma Biriyani	1	Vellore	42, D Mandi Street, Near Arun Hotel, Katpadi, Vellore	Katpadi	Katpadi, Vellore	0.0000000000	0.0000000000	South Indian, Biryani	250	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	1
18739816	Hotel Arun 	1	Vellore	24/A, VIT Road, Katpadi, Vellore	Katpadi	Katpadi, Vellore	79.1393833235	12.9680456374	Chinese, South Indian	150	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	2
18739773	Hotel Selvam	1	Vellore	Chennai Road, Tharapadavedu, Katpadi, Vellore	Katpadi	Katpadi, Vellore	79.1379748285	12.9665724298	South Indian	250	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	1
18739770	Hotel Shree Lakshmi Bhavan	1	Vellore	VIT Road, Katpadi, Vellore	Katpadi	Katpadi, Vellore	79.1381853819	12.9664436994	South Indian	200	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	1
61694	Srinidhi Sagar Delux	1	Bangalore	264/62/2, Anchepalya, Kumbalgoodu Panchayath, Near IOP Bank, Mysore Road, Bangalore	Mysore Road	Mysore Road, Bangalore	77.4584687501	12.8929623945	South Indian, North Indian, Chinese	500	Rs.	0	0	0	0	2	3.8	9ACD32	Good	34
55613	Nisarga	1	Bangalore	20, Kumbagodu,   Kengeri Hobli, Mysore Road, Bangalore	Mysore Road	Mysore Road, Bangalore	77.4474690109	12.8810310970	North Indian, South Indian	350	Rs.	0	0	0	0	1	2.9	FFBA00	Average	15
61693	Red Chillies	1	Bangalore	62/2, Ranganatha Complex, Achepalya, Mysore Road, Bangalore	Mysore Road	Mysore Road, Bangalore	77.4586839974	12.8931607762	North Indian, South Indian	400	Rs.	0	0	0	0	1	3.0	CDD614	Average	14
18851310	Sarvaruchi Bakery	1	Bangalore	Shop 308, Opposite BHEL, Mysore Road, Bangalore	Mysore Road	Mysore Road, Bangalore	0.0000000000	0.0000000000	Bakery, Mithai	300	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	3
18502094	Anchal Rolls Corner	1	Bangalore	Opposite Rajarajeshwari Engineering College, Mysore Road, Bangalore	Mysore Road	Mysore Road, Bangalore	77.4509974569	12.8865206234	Fast Food, Rolls	200	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	3
18886906	New Manjunatha Juice And Chats Kengeri Upanagara	1	Bangalore	19/1 Liv 80, Feet Road Hoysala Circle, Kengeri Satellite Town, Mysore Road, Bangalore	Mysore Road	Mysore Road, Bangalore	0.0000000000	0.0000000000	Beverages, Fast Food	100	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	1
18502098	New Samvrudhi Bhavan	1	Bangalore	Nanjappa Complex, Opp. Govt School, Kumbagodu,   Kengeri Hobli, Mysore Road, Bangalore	Mysore Road	Mysore Road, Bangalore	77.4462016672	12.8793749988	South Indian, North Indian, Chinese	250	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	1
18886343	The Burger House	1	Bangalore	St. Benetic Academy Campus, Kambipura Road, Ancheypallya, Kumblgodu, Bengaluru	Mysore Road	Mysore Road, Bangalore	77.4591090470	12.8888862994	South Indian, Continental, Burger, Biryani	300	Rs.	0	0	0	0	1	0	CBCBC8	Not rated	0
18805409	Master Bake The Pastry Hub	1	Bangalore	Tower-3, Accenture Global Village, Near RV Engineering College, Mysore Road, Bangalore	Mysore Road	Mysore Road, Bangalore	0.0000000000	0.0000000000	Bakery	550	Rs.	0	0	0	0	2	0	CBCBC8	Not rated	1
18011679	Karama Restaurant	1	Bangalore	55, Mosque Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6160096377	12.9996202997	Arabian, North Indian, Beverages	750	Rs.	0	1	0	0	2	4.4	5BA829	Very Good	2836
50476	Empire Restaurant	1	Bangalore	34, Mosque Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6160545647	12.9998760928	North Indian, Arabian, South Indian, Chinese, Biryani	750	Rs.	0	1	0	0	2	4.0	5BA829	Very Good	1853
54159	Savoury Restaurant	1	Bangalore	27, Mosque Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6158943027	12.9995255615	Arabian, North Indian, Chinese, Beverages	800	Rs.	0	1	0	0	2	4.1	5BA829	Very Good	1427
57329	Smally's Resto Cafe	1	Bangalore	Skywalk, 5/1, Near Body Craft, Assaye Road, Ulsoor, Bangalore	Skywalk, Ulsoor	Skywalk, Ulsoor, Bangalore	77.6193597168	12.9910215138	Cafe, Italian, Burger, American, Steak	650	Rs.	0	1	0	0	2	4.1	5BA829	Very Good	1844
58819	Watson's	1	Bangalore	Skywalk, 4th Floor, Near Body Craft, Assaye Road, Ulsoor, Bangalore	Skywalk, Ulsoor	Skywalk, Ulsoor, Bangalore	77.6193268597	12.9908882223	Finger Food, Salad, Chinese, Continental	1300	Rs.	0	0	0	0	3	4.2	5BA829	Very Good	1419
50642	Mangalore pearl - Seafood Restaurant	1	Bangalore	3, Coles Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6155311987	12.9943485518	Mangalorean, Seafood	700	Rs.	0	1	0	0	2	4.3	5BA829	Very Good	1378
18508421	Skoolroom	1	Bangalore	34/1-2, Meanee Avenue Tank Road, Sivanchetty Road, Ulsoor, Bangalore	Ulsoor	Ulsoor, Bangalore	77.6175978407	12.9883703711	Cafe, Continental, Italian, Burger, Beverages	700	Rs.	0	1	0	0	2	4.2	5BA829	Very Good	545
50844	Rahhams	1	Bangalore	82, MM Road, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6133512333	13.0007898240	Biryani, North Indian, Chinese, Seafood, Rolls	850	Rs.	0	1	0	0	2	3.9	9ACD32	Good	844
53620	Manjit Da Dhaba	1	Bangalore	107, 1st Floor, Wheeler Road, Near Railway Cross, Cox Town, Frazer Town, Bangalore	Frazer Town	Frazer Town, Bangalore	77.6220898703	12.9980440467	North Indian	250	Rs.	0	1	0	0	1	4.3	5BA829	Very Good	784
18379660	Cafe Azzure	1	Bangalore	52, Brigade Road, Haridevpur, Shanthala Nagar, MG Road, Bangalore	MG Road	MG Road, Bangalore	77.6076025888	12.9749590430	Cafe, Continental, Italian, Burger	1000	Rs.	0	1	0	0	3	4.2	5BA829	Very Good	2602
18430785	Communiti	1	Bangalore	67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore	Residency Road	Residency Road, Bangalore	77.6083690301	12.9722191879	Continental, BBQ, Salad	1500	Rs.	0	0	0	0	3	4.7	3F7E00	Excellent	3720
18580379	Double Decker	1	Bangalore	120, 4th Floor, Lancer Building, Brigade Road, Bangalore	Brigade Road	Brigade Road, Bangalore	77.6067312062	12.9679120068	Continental, North Indian	1300	Rs.	0	0	0	0	3	4.3	5BA829	Very Good	2576
